congress,chamber,district_code,state_abbrev,party_code,bioname,nominate_dim1
116,House,3.0,GA,200,"FERGUSON, Anderson Drew IV",0.6
116,House,6.0,GA,100,"McBATH, Lucy",-0.266
116,House,5.0,GA,100,"HALL, Kwanza",
116,House,2.0,GA,100,"BISHOP, Sanford Dixon, Jr.",-0.28300000000000003
116,House,1.0,GU,100,"SAN NICOLAS, Michael",
116,House,1.0,HI,100,"CASE, Ed",-0.196
116,House,2.0,HI,100,"GABBARD, Tulsi",-0.27399999999999997
116,House,1.0,ID,200,"FULCHER, Russell",0.638
116,House,2.0,ID,200,"SIMPSON, Michael K.",0.29600000000000004
116,House,3.0,IL,100,"LIPINSKI, Daniel",-0.22699999999999998
116,House,11.0,IL,100,"FOSTER, Bill",-0.23
116,House,5.0,IL,100,"QUIGLEY, Mike",-0.322
116,House,16.0,IL,200,"KINZINGER, Adam",0.263
116,House,10.0,IL,100,"SCHNEIDER, Brad",-0.17800000000000002
116,House,13.0,IL,200,"DAVIS, Rodney",0.271
116,House,17.0,IL,100,"BUSTOS, Cheri",-0.23800000000000002
116,House,2.0,IL,100,"KELLY, Robin L.",-0.46
116,House,12.0,IL,200,"BOST, Mike",0.273
116,House,18.0,IL,200,"LaHOOD, Darin",0.465
116,House,8.0,IL,100,"KRISHNAMOORTHI, S. Raja",-0.317
116,House,6.0,IL,100,"CASTEN, Sean",-0.413
116,House,4.0,IL,100,"GARCÍA, Jesús",-0.444
116,House,14.0,IL,100,"UNDERWOOD, Lauren",-0.551
116,House,1.0,IL,100,"RUSH, Bobby L.",-0.479
116,House,7.0,IL,100,"DAVIS, Danny K.",-0.486
116,House,15.0,IL,200,"SHIMKUS, John M.",0.375
116,House,9.0,IL,100,"SCHAKOWSKY, Janice D.",-0.606
116,House,1.0,IN,100,"VISCLOSKY, Peter",-0.402
116,House,7.0,IN,100,"CARSON, André",-0.431
116,House,8.0,IN,200,"BUCSHON, Larry",0.408
116,House,2.0,IN,200,"WALORSKI, Jackie",0.42700000000000005
116,House,5.0,IN,200,"BROOKS, Susan",0.35200000000000004
116,House,3.0,IN,200,"BANKS, James E.",0.64
116,House,9.0,IN,200,"HOLLINGSWORTH, Joseph Albert III",0.414
116,House,4.0,IN,200,"BAIRD, James",0.44299999999999995
116,House,6.0,IN,200,"PENCE, Gregory",0.48700000000000004
116,House,4.0,IA,200,"KING, Steve",0.613
116,House,2.0,IA,100,"LOEBSACK, Dave",-0.276
116,House,3.0,IA,100,"AXNE, Cynthia",-0.242
116,House,1.0,IA,100,"FINKENAUER, Abby",-0.22399999999999998
116,House,1.0,KS,200,"MARSHALL, Roger Wayne",0.5529999999999999
116,House,4.0,KS,200,"ESTES, Ron",0.617
116,House,3.0,KS,100,"DAVIDS, Sharice",-0.253
116,House,2.0,KS,200,"WATKINS, Steve",0.5489999999999999
116,House,5.0,KY,200,"ROGERS, Harold Dallas (Hal)",0.33799999999999997
116,House,3.0,KY,100,"YARMUTH, John",-0.37799999999999995
116,House,2.0,KY,200,"GUTHRIE, Brett",0.42
116,House,6.0,KY,200,"BARR, Garland H. (Andy) IV",0.486
116,House,1.0,KY,200,"COMER, James",0.599
116,House,4.0,KY,200,"MASSIE, Thomas",0.679
116,House,1.0,LA,200,"SCALISE, Steve",0.5579999999999999
116,House,2.0,LA,100,"RICHMOND, Cedric",-0.486
116,House,5.0,LA,200,"ABRAHAM, Ralph",0.541
116,House,6.0,LA,200,"GRAVES, Garret",0.45399999999999996
116,House,3.0,LA,200,"HIGGINS, Clay",0.5870000000000001
116,House,4.0,LA,200,"JOHNSON, Mike",0.561
116,House,1.0,ME,100,"PINGREE, Chellie",-0.42
116,House,2.0,ME,100,"GOLDEN, Jared",-0.11
116,House,5.0,MD,100,"HOYER, Steny Hamilton",-0.38
116,House,7.0,MD,100,"MFUME, Kweisi",-0.44799999999999995
116,House,2.0,MD,100,"RUPPERSBERGER, C. A. (Dutch)",-0.295
116,House,3.0,MD,100,"SARBANES, John",-0.467
116,House,1.0,MD,200,"HARRIS, Andy",0.6629999999999999
116,House,4.0,MD,100,"BROWN, Anthony Gregory",-0.337
116,House,8.0,MD,100,"RASKIN, Jamie Ben",-0.5429999999999999
116,House,6.0,MD,100,"TRONE, David",-0.27699999999999997
116,House,7.0,MD,100,"CUMMINGS, Elijah Eugene",-0.43799999999999994
116,House,1.0,MA,100,"NEAL, Richard Edmund",-0.41700000000000004
116,House,8.0,MA,100,"LYNCH, Stephen F.",-0.35
116,House,9.0,MA,100,"KEATING, William R.",-0.32799999999999996
116,House,4.0,MA,100,"KENNEDY, Joseph P. III",-0.42100000000000004
116,House,5.0,MA,100,"CLARK, Katherine M.",-0.484
116,House,6.0,MA,100,"MOULTON, Seth",-0.284
116,House,7.0,MA,100,"PRESSLEY, Ayanna",-0.309
116,House,3.0,MA,100,"TRAHAN, Lori",-0.46399999999999997
116,House,2.0,MA,100,"McGOVERN, James P.",-0.539
116,House,6.0,MI,200,"UPTON, Frederick Stephen",0.33
116,House,7.0,MI,200,"WALBERG, Tim",0.514
116,House,2.0,MI,200,"HUIZENGA, Bill",0.573
116,House,3.0,MI,200,"AMASH, Justin",0.654
116,House,5.0,MI,100,"KILDEE, Dan",-0.395
116,House,4.0,MI,200,"MOOLENAAR, John",0.39799999999999996
116,House,12.0,MI,100,"DINGELL, Debbie",-0.408
116,House,14.0,MI,100,"LAWRENCE, Brenda L",-0.44799999999999995
116,House,1.0,MI,200,"BERGMAN, John",0.43799999999999994
116,House,10.0,MI,200,"MITCHELL, Paul",0.42200000000000004
116,House,9.0,MI,100,"LEVIN, Andy",-0.521
116,House,8.0,MI,100,"SLOTKIN, Elissa",-0.306
116,House,11.0,MI,100,"STEVENS, Haley",-0.33
116,House,13.0,MI,100,"TLAIB, Rashida",-0.25
116,House,3.0,MI,328,"AMASH, Justin",0.359
116,House,10.0,MI,328,"MITCHELL, Paul",
116,House,4.0,MN,100,"McCOLLUM, Betty",-0.41700000000000004
116,House,6.0,MN,200,"EMMER, Thomas Earl II",0.452
116,House,2.0,MN,100,"CRAIG, Angela",-0.315
116,House,1.0,MN,200,"HAGEDORN, Jim",0.47200000000000003
116,House,5.0,MN,100,"OMAR, Ilhan",-0.285
116,House,3.0,MN,100,"PHILLIPS, Dean",-0.255
116,House,8.0,MN,200,"STAUBER, Peter",0.303
116,House,7.0,MN,100,"PETERSON, Collin Clark",-0.14800000000000002
116,House,4.0,MS,200,"PALAZZO, Steven",0.5329999999999999
116,House,1.0,MS,200,"KELLY, Trent",0.638
116,House,3.0,MS,200,"GUEST, Michael",0.512
116,House,2.0,MS,100,"THOMPSON, Bennie",-0.516
116,House,6.0,MO,200,"GRAVES, Samuel",0.444
116,House,1.0,MO,100,"CLAY, William Lacy, Jr.",-0.48100000000000004
116,House,5.0,MO,100,"CLEAVER, Emanuel, II",-0.45299999999999996
116,House,3.0,MO,200,"LUETKEMEYER, Blaine",0.439
116,House,4.0,MO,200,"HARTZLER, Vicky",0.46299999999999997
116,House,7.0,MO,200,"LONG, Billy",0.546
116,House,2.0,MO,200,"WAGNER, Ann",0.433
116,House,8.0,MO,200,"SMITH, Jason",0.596
116,House,1.0,MT,200,"GIANFORTE, Greg",0.431
116,House,1.0,NE,200,"FORTENBERRY, Jeff",0.303
116,House,3.0,NE,200,"SMITH, Adrian",0.517
116,House,2.0,NE,200,"BACON, Donald J.",0.38
116,House,1.0,NV,100,"TITUS, Alice (Dina)",-0.303
116,House,2.0,NV,200,"AMODEI, Mark E.",0.379
116,House,4.0,NV,100,"HORSFORD, Steven",-0.35100000000000003
116,House,3.0,NV,100,"LEE, Susie",-0.29600000000000004
116,House,2.0,NH,100,"KUSTER, Ann McLane",-0.256
116,House,1.0,NH,100,"PAPPAS, Chris",-0.28800000000000003
116,House,4.0,NJ,200,"SMITH, Christopher Henry",0.166
116,House,6.0,NJ,100,"PALLONE, Frank, Jr.",-0.40399999999999997
116,House,8.0,NJ,100,"SIRES, Albio",-0.40299999999999997
116,House,1.0,NJ,100,"NORCROSS, Donald",-0.425
116,House,12.0,NJ,100,"WATSON COLEMAN, Bonnie",-0.626
116,House,5.0,NJ,100,"GOTTHEIMER, Josh S.",-0.14800000000000002
116,House,3.0,NJ,100,"KIM, Andy",-0.285
116,House,7.0,NJ,100,"MALINOWSKI, Tomaz",-0.275
116,House,11.0,NJ,100,"SHERRILL, Mikie",-0.198
116,House,2.0,NJ,100,"VAN DREW, Jefferson",-0.147
116,House,9.0,NJ,100,"PASCRELL, William J., Jr.",-0.366
116,House,10.0,NJ,100,"PAYNE, Donald, Jr.",-0.518
116,House,2.0,NJ,200,"VAN DREW, Jefferson",0.218
116,House,3.0,NM,100,"LUJÁN, Ben Ray",-0.368
116,House,1.0,NM,100,"HAALAND, Debra",-0.332
116,House,2.0,NM,100,"TORRES SMALL, Xochitl",-0.163
116,House,16.0,NY,100,"ENGEL, Eliot Lance",-0.408
116,House,17.0,NY,100,"LOWEY, Nita M.",-0.389
116,House,26.0,NY,100,"HIGGINS, Brian",-0.34700000000000003
116,House,9.0,NY,100,"CLARKE, Yvette Diane",-0.614
116,House,20.0,NY,100,"TONKO, Paul",-0.42
116,House,23.0,NY,200,"REED, Thomas W. II",0.27399999999999997
116,House,6.0,NY,100,"MENG, Grace",-0.376
116,House,8.0,NY,100,"JEFFRIES, Hakeem",-0.489
116,House,18.0,NY,100,"MALONEY, Sean Patrick",-0.23800000000000002
116,House,27.0,NY,200,"COLLINS, Chris",0.35700000000000004
116,House,1.0,NY,200,"ZELDIN, Lee M",0.396
116,House,4.0,NY,100,"RICE, Kathleen Maura",-0.287
116,House,21.0,NY,200,"STEFANIK, Elise M",0.24
116,House,24.0,NY,200,"KATKO, John",0.195
116,House,13.0,NY,100,"ESPAILLAT, Adriano J.",-0.616
116,House,3.0,NY,100,"SUOZZI, Thomas",-0.215
116,House,25.0,NY,100,"MORELLE, Joseph D.",-0.33799999999999997
116,House,22.0,NY,100,"BRINDISI, Anthony",-0.154
116,House,19.0,NY,100,"DELGADO, Antonio",-0.231
116,House,14.0,NY,100,"OCASIO-CORTEZ, Alexandria",-0.239
116,House,11.0,NY,100,"ROSE, Max",-0.17600000000000002
116,House,27.0,NY,200,"JACOBS, Chris",0.331
116,House,15.0,NY,100,"SERRANO, José E.",-0.491
116,House,2.0,NY,200,"KING, Peter T.",0.259
116,House,10.0,NY,100,"NADLER, Jerrold Lewis",-0.508
116,House,7.0,NY,100,"VELÁZQUEZ, Nydia M.",-0.547
116,House,12.0,NY,100,"MALONEY, Carolyn Bosher",-0.387
116,House,5.0,NY,100,"MEEKS, Gregory W.",-0.414
116,House,4.0,NC,100,"PRICE, David Eugene",-0.34299999999999997
116,House,1.0,NC,100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",-0.40299999999999997
116,House,5.0,NC,200,"FOXX, Virginia Ann",0.628
116,House,10.0,NC,200,"McHENRY, Patrick T.",0.545
116,House,8.0,NC,200,"HUDSON, Richard",0.568
116,House,11.0,NC,200,"MEADOWS, Mark",0.605
116,House,2.0,NC,200,"HOLDING, George E.B.",0.604
116,House,6.0,NC,200,"WALKER, Bradley Mark",0.6409999999999999
116,House,7.0,NC,200,"ROUZER, David",0.573
116,House,12.0,NC,100,"ADAMS, Alma",-0.465
116,House,13.0,NC,200,"BUDD, Theodore Paul",0.6779999999999999
116,House,9.0,NC,200,"BISHOP, Dan",0.7609999999999999
116,House,3.0,NC,200,"MURPHY, Gregory Francis",0.484
116,House,3.0,NC,200,"JONES, Walter Beaman, Jr.",0.244
116,House,1.0,ND,200,"ARMSTRONG, Kelly",0.48200000000000004
116,House,1.0,MP,100,"SABLAN, Gregorio Kilili Camacho",
116,House,9.0,OH,100,"KAPTUR, Marcia Carolyn (Marcy)",-0.35
116,House,10.0,OH,200,"TURNER, Michael R.",0.275
116,House,13.0,OH,100,"RYAN, Timothy J.",-0.402
116,House,4.0,OH,200,"JORDAN, Jim",0.718
116,House,5.0,OH,200,"LATTA, Robert E.",0.516
116,House,11.0,OH,100,"FUDGE, Marcia L.",-0.581
116,House,6.0,OH,200,"JOHNSON, Bill",0.42700000000000005
116,House,15.0,OH,200,"STIVERS, Steve",0.3
116,House,7.0,OH,200,"GIBBS, Bob",0.47700000000000004
116,House,2.0,OH,200,"WENSTRUP, Brad",0.544
116,House,3.0,OH,100,"BEATTY, Joyce",-0.433
116,House,14.0,OH,200,"JOYCE, David",0.263
116,House,8.0,OH,200,"DAVIDSON, Warren",0.6829999999999999
116,House,12.0,OH,200,"BALDERSON, Troy",0.418
116,House,16.0,OH,200,"GONZALEZ, Anthony",0.27399999999999997
116,House,1.0,OH,200,"CHABOT, Steve",0.564
116,House,4.0,OK,200,"COLE, Tom",0.332
116,House,2.0,OK,200,"MULLIN, Markwayne",0.52
116,House,1.0,OK,200,"HERN, Kevin",0.685
116,House,5.0,OK,100,"HORN, Kendra",-0.16899999999999998
116,House,3.0,OK,200,"LUCAS, Frank D.",0.363
116,House,4.0,OR,100,"DeFAZIO, Peter Anthony",-0.428
116,House,5.0,OR,100,"SCHRADER, Kurt",-0.184
116,House,1.0,OR,100,"BONAMICI, Suzanne",-0.39399999999999996
116,House,3.0,OR,100,"BLUMENAUER, Earl",-0.428
116,House,2.0,OR,200,"WALDEN, Greg",0.33299999999999996
116,House,15.0,PA,200,"THOMPSON, Glenn",0.316
116,House,16.0,PA,200,"KELLY, Mike",0.358
116,House,12.0,PA,200,"MARINO, Thomas A.",0.35200000000000004
116,House,10.0,PA,200,"PERRY, Scott",0.636
116,House,8.0,PA,100,"CARTWRIGHT, Matt",-0.365
116,House,2.0,PA,100,"BOYLE, Brendan Francis",-0.4
116,House,3.0,PA,100,"EVANS, Dwight",-0.45899999999999996
116,House,1.0,PA,200,"FITZPATRICK, Brian K.",0.166
116,House,11.0,PA,200,"SMUCKER, Lloyd K.",0.426
116,House,17.0,PA,100,"LAMB, Conor",-0.132
116,House,5.0,PA,100,"SCANLON, Mary Gay",-0.462
116,House,7.0,PA,100,"WILD, Susan",-0.32299999999999995
116,House,4.0,PA,100,"DEAN, Madeleine",-0.48
116,House,6.0,PA,100,"HOULAHAN, Christina",-0.318
116,House,13.0,PA,200,"JOYCE, John",0.53
116,House,9.0,PA,200,"MEUSER, Dan",0.531
116,House,14.0,PA,200,"RESCHENTHALER, Guy",0.375
116,House,12.0,PA,200,"KELLER, Fred",0.499
116,House,18.0,PA,100,"DOYLE, Michael F.",-0.331
116,House,1.0,PR,200,"GONZÁLEZ-CÓLON, Jenniffer",
116,House,2.0,RI,100,"LANGEVIN, James",-0.375
116,House,1.0,RI,100,"CICILLINE, David N.",-0.389
116,House,2.0,SC,200,"WILSON, Addison Graves (Joe)",0.536
116,House,3.0,SC,200,"DUNCAN, Jeff",0.735
116,House,7.0,SC,200,"RICE, Tom",0.5920000000000001
116,House,5.0,SC,200,"NORMAN, Ralph",0.8009999999999999
116,House,1.0,SC,100,"CUNNINGHAM, Joe",-0.131
116,House,4.0,SC,200,"TIMMONS, William",0.5870000000000001
116,House,6.0,SC,100,"CLYBURN, James Enos",-0.46399999999999997
116,House,1.0,SD,200,"JOHNSON, Dustin",0.461
116,House,5.0,TN,100,"COOPER, James Hayes Shofner",-0.163
116,House,9.0,TN,100,"COHEN, Stephen",-0.4
116,House,1.0,TN,200,"ROE, David P. (Phil)",0.486
116,House,3.0,TN,200,"FLEISCHMANN, Chuck",0.457
116,House,4.0,TN,200,"DESJARLAIS, Scott",0.585
116,House,8.0,TN,200,"KUSTOFF, David",0.524
116,House,2.0,TN,200,"BURCHETT, Timothy",0.67
116,House,7.0,TN,200,"GREEN, Mark",0.6779999999999999
116,House,6.0,TN,200,"ROSE, John",0.68
116,House,26.0,TX,200,"BURGESS, Michael C.",0.573
116,House,31.0,TX,200,"CARTER, John R.",0.474
116,House,1.0,TX,200,"GOHMERT, Louie",0.633
116,House,9.0,TX,100,"GREEN, Al",-0.43799999999999994
116,House,10.0,TX,200,"McCAUL, Michael T.",0.43
116,House,11.0,TX,200,"CONAWAY, K. Michael",0.593
116,House,24.0,TX,200,"MARCHANT, Kenny",0.6
116,House,28.0,TX,100,"CUELLAR, Henry",-0.22699999999999998
116,House,22.0,TX,200,"OLSON, Pete",0.5479999999999999
116,House,17.0,TX,200,"FLORES, Bill",0.5720000000000001
116,House,14.0,TX,200,"WEBER, Randy",0.7120000000000001
116,House,20.0,TX,100,"CASTRO, Joaquin",-0.4
116,House,25.0,TX,200,"WILLIAMS, Roger",0.584
116,House,33.0,TX,100,"VEASEY, Marc",-0.401
116,House,34.0,TX,100,"VELA, Filemon",-0.312
116,House,4.0,TX,200,"RATCLIFFE, John",0.693
116,House,23.0,TX,200,"HURD, William Ballard",0.287
116,House,36.0,TX,200,"BABIN, Brian",0.7020000000000001
116,House,19.0,TX,200,"ARRINGTON, Jodey Cook",0.643
116,House,15.0,TX,100,"GONZALEZ, Vicente Jr.",-0.381
116,House,27.0,TX,200,"CLOUD, Michael",0.667
116,House,32.0,TX,100,"ALLRED, Colin",-0.431
116,House,2.0,TX,200,"CRENSHAW, Daniel",0.4
116,House,16.0,TX,100,"ESCOBAR, Veronica",-0.392
116,House,7.0,TX,100,"FLETCHER, Elizabeth",-0.408
116,House,29.0,TX,100,"GARCIA, Sylvia",-0.747
116,House,5.0,TX,200,"GOODEN, Lance",0.722
116,House,21.0,TX,200,"ROY, Charles",0.8
116,House,3.0,TX,200,"TAYLOR, Nicholas",0.551
116,House,6.0,TX,200,"WRIGHT, Ron",0.711
116,House,35.0,TX,100,"DOGGETT, Lloyd Alton, II",-0.402
116,House,13.0,TX,200,"THORNBERRY, William McClellan (Mac)",0.525
116,House,18.0,TX,100,"JACKSON LEE, Sheila",-0.46
116,House,8.0,TX,200,"BRADY, Kevin Patrick",0.524
116,House,12.0,TX,200,"GRANGER, Kay",0.39799999999999996
116,House,30.0,TX,100,"JOHNSON, Eddie Bernice",-0.485
116,House,1.0,UT,200,"BISHOP, Robert (Rob)",0.537
116,House,2.0,UT,200,"STEWART, Chris",0.526
116,House,3.0,UT,200,"CURTIS, John R.",0.517
116,House,4.0,UT,100,"McADAMS, Ben",-0.069
116,House,1.0,VT,100,"WELCH, Peter",-0.409
116,House,1.0,VI,100,"PLASKETT, Stacey E.",
116,House,1.0,VA,200,"WITTMAN, Robert J.",0.446
116,House,11.0,VA,100,"CONNOLLY, Gerald E. (Gerry)",-0.306
116,House,9.0,VA,200,"GRIFFITH, H. Morgan",0.546
116,House,8.0,VA,100,"BEYER, Donald Sternoff Jr.",-0.385
116,House,4.0,VA,100,"MCEACHIN, Aston Donald",-0.375
116,House,6.0,VA,200,"CLINE, Benjamin",0.6990000000000001
116,House,2.0,VA,100,"LURIA, Elaine",-0.196
116,House,5.0,VA,200,"RIGGLEMAN, Denver",0.47600000000000003
116,House,7.0,VA,100,"SPANBERGER, Abigail",-0.17300000000000001
116,House,10.0,VA,100,"WEXTON, Jennifer",-0.39299999999999996
116,House,3.0,VA,100,"SCOTT, Robert C.",-0.45
116,House,2.0,WA,100,"LARSEN, Richard Ray (Rick)",-0.365
116,House,5.0,WA,200,"McMORRIS RODGERS, Cathy",0.425
116,House,3.0,WA,200,"HERRERA BEUTLER, Jaime",0.353
116,House,6.0,WA,100,"KILMER, Derek",-0.31
116,House,10.0,WA,100,"HECK, Denny",-0.312
116,House,4.0,WA,200,"NEWHOUSE, Daniel Milton",0.33899999999999997
116,House,7.0,WA,100,"JAYAPAL, Pramila",-0.695
116,House,8.0,WA,100,"SCHRIER, Kim",-0.34700000000000003
116,House,9.0,WA,100,"SMITH, Adam",-0.285
116,House,1.0,WA,100,"DelBENE, Suzan K.",-0.28300000000000003
116,House,1.0,WV,200,"McKINLEY, David",0.301
116,House,2.0,WV,200,"MOONEY, Alex X.",0.5770000000000001
116,House,3.0,WV,200,"MILLER, Carol",0.47600000000000003
116,House,5.0,WI,200,"SENSENBRENNER, Frank James, Jr.",0.638
116,House,4.0,WI,100,"MOORE, Gwendolynne S. (Gwen)",-0.528
116,House,7.0,WI,200,"DUFFY, Sean",0.511
116,House,2.0,WI,100,"POCAN, Mark",-0.54
116,House,6.0,WI,200,"GROTHMAN, Glenn",0.603
116,House,8.0,WI,200,"GALLAGHER, Michael",0.44
116,House,1.0,WI,200,"STEIL, Bryan",0.425
116,House,7.0,WI,200,"TIFFANY, Thomas P.",0.633
116,House,3.0,WI,100,"KIND, Ron",-0.261
116,House,1.0,WY,200,"CHENEY, Liz",0.49200000000000005
116,Senate,0.0,AL,100,"JONES, Gordon Douglas (Doug)",-0.08800000000000001
116,Senate,0.0,AL,200,"SHELBY, Richard C.",0.442
116,Senate,0.0,AK,200,"MURKOWSKI, Lisa",0.21100000000000002
116,Senate,0.0,AK,200,"SULLIVAN, Daniel Scott",0.467
116,Senate,0.0,AZ,100,"SINEMA, Kyrsten",-0.10300000000000001
116,Senate,0.0,AZ,200,"McSALLY, Martha",0.345
116,Senate,0.0,AZ,100,"KELLY, Mark Edward",-0.18600000000000003
116,Senate,0.0,AR,200,"BOOZMAN, John",0.414
116,Senate,0.0,AR,200,"COTTON, Tom",0.608
116,Senate,0.0,CA,100,"HARRIS, Kamala Devi",-0.7090000000000001
116,Senate,0.0,CA,100,"FEINSTEIN, Dianne",-0.268
116,Senate,0.0,CO,200,"GARDNER, Cory",0.444
116,Senate,0.0,CO,100,"BENNET, Michael F.",-0.228
116,Senate,0.0,CT,100,"MURPHY, Christopher",-0.27
116,Senate,0.0,CT,100,"BLUMENTHAL, Richard",-0.43799999999999994
116,Senate,0.0,DE,100,"CARPER, Thomas Richard",-0.177
116,Senate,0.0,DE,100,"COONS, Christopher A.",-0.22899999999999998
116,Senate,0.0,FL,200,"RUBIO, Marco",0.5870000000000001
116,Senate,0.0,FL,200,"SCOTT, Richard Lynn (Rick)",0.652
116,Senate,0.0,GA,200,"ISAKSON, Johnny",0.402
116,Senate,0.0,GA,200,"PERDUE, David Alfred, Jr.",0.562
116,Senate,0.0,GA,200,"LOEFFLER, Kelly",0.555
116,Senate,0.0,HI,100,"HIRONO, Mazie",-0.512
116,Senate,0.0,HI,100,"SCHATZ, Brian Emanuel",-0.44299999999999995
116,Senate,0.0,ID,200,"CRAPO, Michael Dean",0.502
116,Senate,0.0,ID,200,"RISCH, James",0.585
116,Senate,0.0,IL,100,"DURBIN, Richard Joseph",-0.348
116,Senate,0.0,IL,100,"DUCKWORTH, Tammy",-0.335
116,Senate,0.0,IN,200,"YOUNG, Todd",0.46399999999999997
116,Senate,0.0,IN,200,"BRAUN, Michael",0.8
116,Senate,0.0,IA,200,"GRASSLEY, Charles Ernest",0.348
116,Senate,0.0,IA,200,"ERNST, Joni",0.539
116,Senate,0.0,KS,200,"ROBERTS, Charles Patrick (Pat)",0.413
116,Senate,0.0,KS,200,"MORAN, Jerry",0.415
116,Senate,0.0,KY,200,"McCONNELL, Addison Mitchell (Mitch)",0.40399999999999997
116,Senate,0.0,KY,200,"PAUL, Rand",0.88
116,Senate,0.0,LA,200,"CASSIDY, Bill",0.457
116,Senate,0.0,LA,200,"KENNEDY, John Neely",0.603
116,Senate,0.0,ME,328,"KING, Angus Stanley, Jr.",-0.158
116,Senate,0.0,ME,200,"COLLINS, Susan Margaret",0.115
116,Senate,0.0,MD,100,"CARDIN, Benjamin Louis",-0.319
116,Senate,0.0,MD,100,"VAN HOLLEN, Christopher",-0.391
116,Senate,0.0,MA,100,"MARKEY, Edward John",-0.513
116,Senate,0.0,MA,100,"WARREN, Elizabeth",-0.757
116,Senate,0.0,MI,100,"PETERS, Gary C.",-0.24600000000000002
116,Senate,0.0,MI,100,"STABENOW, Deborah Ann",-0.342
116,Senate,0.0,MN,100,"KLOBUCHAR, Amy",-0.285
116,Senate,0.0,MN,100,"SMITH, Tina",-0.39799999999999996
116,Senate,0.0,MS,200,"WICKER, Roger F.",0.379
116,Senate,0.0,MS,200,"HYDE-SMITH, Cindy",0.41700000000000004
116,Senate,0.0,MO,200,"BLUNT, Roy",0.415
116,Senate,0.0,MO,200,"HAWLEY, Joshua David",0.711
116,Senate,0.0,MT,200,"DAINES, Steve",0.5710000000000001
116,Senate,0.0,MT,100,"TESTER, Jon",-0.215
116,Senate,0.0,NE,200,"FISCHER, Debra (Deb)",0.452
116,Senate,0.0,NE,200,"SASSE, Benjamin Eric",0.716
116,Senate,0.0,NV,100,"ROSEN, Jacklyn Sheryl",-0.285
116,Senate,0.0,NV,100,"CORTEZ MASTO, Catherine Marie",-0.36700000000000005
116,Senate,0.0,NH,100,"SHAHEEN, Jeanne",-0.237
116,Senate,0.0,NH,100,"HASSAN, Margaret (Maggie)",-0.23
116,Senate,0.0,NJ,100,"MENENDEZ, Robert",-0.36700000000000005
116,Senate,0.0,NJ,100,"BOOKER, Cory Anthony",-0.591
116,Senate,0.0,NM,100,"HEINRICH, Martin",-0.33
116,Senate,0.0,NM,100,"UDALL, Thomas (Tom)",-0.45299999999999996
116,Senate,0.0,NY,100,"SCHUMER, Charles Ellis (Chuck)",-0.359
116,Senate,0.0,NY,100,"GILLIBRAND, Kirsten",-0.473
116,Senate,0.0,NC,200,"BURR, Richard M.",0.441
116,Senate,0.0,NC,200,"TILLIS, Thomas Roland (Thom)",0.423
116,Senate,0.0,ND,200,"CRAMER, Kevin",0.392
116,Senate,0.0,ND,200,"HOEVEN, John",0.36
116,Senate,0.0,OH,200,"PORTMAN, Robert Jones (Rob)",0.369
116,Senate,0.0,OH,100,"BROWN, Sherrod",-0.428
116,Senate,0.0,OK,200,"INHOFE, James Mountain",0.555
116,Senate,0.0,OK,200,"LANKFORD, James",0.595
116,Senate,0.0,OR,100,"WYDEN, Ronald Lee",-0.33
116,Senate,0.0,OR,100,"MERKLEY, Jeff",-0.44
116,Senate,0.0,PA,200,"TOOMEY, Patrick Joseph",0.635
116,Senate,0.0,PA,100,"CASEY, Robert (Bob), Jr.",-0.314
116,Senate,0.0,RI,100,"REED, John F. (Jack)",-0.36700000000000005
116,Senate,0.0,RI,100,"WHITEHOUSE, Sheldon",-0.355
116,Senate,0.0,SC,200,"SCOTT, Tim",0.626
116,Senate,0.0,SC,200,"GRAHAM, Lindsey O.",0.39399999999999996
116,Senate,0.0,SD,200,"THUNE, John",0.42
116,Senate,0.0,SD,200,"ROUNDS, Marion Michael (Mike)",0.385
116,Senate,0.0,TN,200,"BLACKBURN, Marsha",0.623
116,Senate,0.0,TN,200,"ALEXANDER, Lamar",0.324
116,Senate,0.0,TX,200,"CORNYN, John",0.48
116,Senate,0.0,TX,200,"CRUZ, Rafael Edward (Ted)",0.8390000000000001
116,Senate,0.0,UT,200,"LEE, Mike",0.9009999999999999
116,Senate,0.0,UT,200,"ROMNEY, Willard Mitt (Mitt)",0.297
116,Senate,0.0,VT,100,"LEAHY, Patrick Joseph",-0.36
116,Senate,0.0,VT,328,"SANDERS, Bernard",-0.531
116,Senate,0.0,VA,100,"WARNER, Mark",-0.203
116,Senate,0.0,VA,100,"KAINE, Timothy Michael (Tim)",-0.243
116,Senate,0.0,WA,100,"CANTWELL, Maria E.",-0.305
116,Senate,0.0,WA,100,"MURRAY, Patty",-0.35200000000000004
116,Senate,0.0,WV,200,"CAPITO, Shelley Moore",0.267
116,Senate,0.0,WV,100,"MANCHIN, Joe, III",-0.057
116,Senate,0.0,WI,100,"BALDWIN, Tammy",-0.49200000000000005
116,Senate,0.0,WI,200,"JOHNSON, Ron",0.601
116,Senate,0.0,WY,200,"BARRASSO, John A.",0.544
116,Senate,0.0,WY,200,"ENZI, Michael B.",0.545
117,House,3.0,AL,200,"ROGERS, Mike Dennis",0.359
117,House,7.0,AL,100,"SEWELL, Terri",-0.39299999999999996
117,House,5.0,AL,200,"BROOKS, Mo",0.6509999999999999
